protocol_type,duration,src_bytes,dst_bytes,num_packets,num_connections,attack_type
2,8.171940493,834.8459991,614.6214845,12,2,Normal
0,123.84773,87.0871366,4614.903738,215,142,PortScan
0,738.7540776,4016.473364,180.4690988,517,311,DDoS
1,43.04279752,1716.489924,276.3319384,51,12,Botnet
0,5.654602583,872.7603064,898.1510005,16,3,Normal
0,6.604253593,522.8929315,197.260608,14,9,Normal
0,7.315010212,533.3598833,740.060097,16,2,Normal
1,,,,14,2,Normal
0,45.73003082,1734.522461,156.347347,56,19,Botnet
0,24.29032687,1628.513246,247.7893339,42,20,Botnet
1,1.407028352,363.9757963,802.4107002,18,2,Normal
2,9.096524405,557.6354294,1131.376314,11,1,Normal
1,5.53624389,514.5574754,226.223035,8,2,Normal
1,3.862264951,467.3858798,993.7926034,15,4,Normal
0,3.703798301,79.64905093,1000.696119,12,4,Normal
1,0.638459767,259.5722095,230.6710283,11,1,Normal
0,345.335603,3244.136873,153.0656671,491,304,DDoS
0,6.022034776,178.3701518,487.3119899,22,4,Normal
1,3.535921491,359.3702038,68.2731239,10,4,Normal
0,4.640513054,343.7087869,876.6567957,9,6,Normal
1,238.4434761,4279.344388,92.05107133,501,291,DDoS
0,4.241385886,447.556891,676.1380295,20,2,Normal
1,69.68092769,262.4118784,1728.426965,89,7,Phishing
0,5.169166249,415.4582506,269.2921571,18,4,Normal
0,84.50765943,28.02769933,2364.537824,100,13,Phishing
0,154.8919908,15.16020802,5945.878533,217,146,PortScan
0,8.243481694,407.3852439,497.089124,15,3,Normal
1,4.199708306,389.9953956,582.5866669,18,6,Normal
0,73.89158,126.2554145,2693.025942,97,17,Phishing
0,117.1075472,90.90142688,4386.429494,177,148,PortScan
2,4.179525793,651.8150725,619.9480893,17,5,Normal
1,68.95568057,299.7404209,2774.560238,109,7,Phishing
1,4.843013626,522.4549491,732.09157,7,2,Normal
0,197.3213308,6168.442844,50.30184857,497,317,DDoS
0,56.73250151,190.6726697,3161.227167,112,6,Phishing
0,3.863707272,340.8580979,486.8897897,18,1,Normal
0,114.1465543,85.13146204,5114.425596,182,155,PortScan
0,175.4970636,16.71900401,6449.801564,201,143,PortScan
0,5.464967093,760.5688353,641.4089627,16,6,Normal
0,5.592567152,452.0616284,606.1595685,13,4,Normal
0,131.431033,71.50900323,3847.015048,186,129,PortScan
0,1.82009395,404.330502,1109.314331,14,3,Normal
1,2.358140943,885.2187579,276.4510003,18,6,Normal
0,149.6625161,12.75124504,4713.342746,176,141,PortScan
0,646.633402,3812.508098,29.7148832,510,283,DDoS
0,3.102400949,467.0263132,626.0308889,23,4,Normal
0,108.9140282,36.15550428,5341.004163,173,127,PortScan
0,139.6583448,95.26361342,4869.406888,209,174,PortScan
1,5.418752073,449.8617039,992.8312759,17,2,Normal
1,79.15089852,213.9798933,3026.886682,85,8,Phishing
0,562.3521055,4388.126042,162.7096557,538,287,DDoS
2,3.926069773,367.9514704,633.0970478,13,1,Normal
2,110.4278666,126.0676737,2906.179152,90,11,Phishing
0,67.83218921,241.3410478,3064.849468,115,6,Phishing
1,8.094824074,386.6361699,990.2643797,16,4,Normal
1,7.249995633,319.1637012,989.9492041,14,5,Normal
1,8.17591756,589.5845285,410.3377961,16,5,Normal
1,,,,17,3,Normal
0,4.595658035,604.0306116,182.7257394,15,2,Normal
1,4.201920539,460.377161,31.69464576,12,6,Normal
0,133.702002,48.00481642,5430.339565,192,163,PortScan
0,80.85212847,252.9608057,2242.389819,100,11,Phishing
1,5.142510077,380.328827,730.020657,13,1,Normal
0,144.6589295,4.73448268,4635.280137,205,140,PortScan
0,905.5498945,3800.912205,206.9556124,459,327,DDoS
0,,,,112,12,Phishing
1,28.51714328,180.0885084,3752.733494,91,13,Phishing
1,12.14346049,757.1333564,112.7425337,50,16,Botnet
0,54.8234612,354.940323,3226.828784,110,7,Phishing
1,32.84642647,1664.106514,88.70998477,49,32,Botnet
0,4.826743626,241.6669228,132.5879981,18,2,Normal
1,,,,528,292,DDoS
0,5.382900078,627.4569087,667.9187298,14,5,Normal
1,0.617662909,517.3932442,575.4272763,21,4,Normal
0,6.269218455,540.7389594,329.9467344,14,2,Normal
0,3.529732776,668.4041429,211.9135014,21,3,Normal
0,7.158801549,751.0274213,463.6621815,13,1,Normal
0,0.457057364,723.5018895,403.822361,12,1,Normal
0,4.999933499,299.1055601,340.8991321,13,0,Normal
0,4.607315777,562.4751586,181.8173374,19,3,Normal
1,33.78158535,384.4121469,16.89177459,44,11,Botnet
0,30.63380659,1028.677368,402.6758121,44,17,Botnet
0,37.06393122,285.4337524,2807.966157,112,5,Phishing
0,5.500207478,701.4508317,834.1056207,11,3,Normal
0,93.13416049,88.93641281,2387.265397,104,6,Phishing
0,6.956446543,629.024697,1011.074857,19,3,Normal
0,3.86878355,465.5677885,138.4098054,9,2,Normal
2,5.586173724,508.1978272,409.3965336,12,5,Normal
1,6.259108707,695.2422432,410.3474649,21,1,Normal
1,6.745528251,902.0571621,542.9832661,19,2,Normal
1,20.5826035,1601.182314,110.0504461,55,23,Botnet
0,60.87499996,159.6537115,3338.940216,105,14,Phishing
0,7.563904236,449.0359863,363.8387253,15,0,Normal
0,8.570538729,472.6441567,639.2046392,15,4,Normal
0,9.266554003,156.2287092,911.7465605,10,1,Normal
0,6.584880043,333.9203387,446.0356423,20,5,Normal
0,983.8834352,4792.935282,83.9550228,514,312,DDoS
2,8.761285666,106.0377185,2599.502705,92,18,Phishing
0,582.4711422,5587.553681,39.87389853,513,312,DDoS
1,37.16251156,1970.385528,21.53881987,53,19,Botnet
1,3.718576807,570.4889729,490.0359097,11,1,Normal
0,3.168083238,433.2353122,290.155885,15,1,Normal
2,5.618624368,566.115275,511.9218597,14,4,Normal
1,0.872193021,529.0028737,884.0116011,18,4,Normal
0,21.9882114,1860.698494,272.4010125,52,18,Botnet
0,0.297558359,341.3989611,611.9048502,16,3,Normal
0,8.76204704,304.1545581,1071.24426,13,2,Normal
1,2.31860686,439.2184615,435.7625392,13,2,Normal
0,3.89740317,638.5667127,618.2725926,17,4,Normal
0,3.449890646,338.0864254,905.9002747,12,2,Normal
0,,,,8,4,Normal
0,105.8405643,23.15850645,4848.882728,203,158,PortScan
0,,,,17,1,Normal
0,,,,10,3,Normal
0,148.6798295,212.0122088,4467.810401,192,160,PortScan
0,1.814692192,438.5473663,671.3322752,17,4,Normal
0,2.721305964,505.1210064,641.5821799,11,6,Normal
1,9.582147002,709.2903972,819.4364034,15,3,Normal
1,4.983009877,195.9969359,530.1765014,16,1,Normal
1,3.633966652,567.1532085,825.9081795,14,3,Normal
1,1.586466863,571.7685929,325.1360376,8,0,Normal
0,529.5583505,5806.430163,61.28520941,482,291,DDoS
0,3.25842101,539.8040549,1058.28003,14,2,Normal
2,80.72711816,299.2186079,3554.346481,101,11,Phishing
1,36.89631747,251.4179659,3377.137334,102,9,Phishing
1,6.490836107,542.2675444,705.4514715,12,3,Normal
0,3.171130153,738.2782213,561.9243743,18,3,Normal
0,0.718741698,559.5614056,377.7841613,16,2,Normal
0,3.525905948,599.9352103,1078.139788,11,5,Normal
1,14.22162864,698.8305369,1249.35169,11,5,Normal
0,8.344713567,400.0791758,946.5769584,14,3,Normal
1,137.0096355,36.81514415,3644.045357,190,127,PortScan
0,6.393793401,318.5445953,281.7003788,18,1,Normal
0,8.726913161,829.6568233,215.6617228,10,3,Normal
0,532.9934565,3739.293089,50.45878036,515,287,DDoS
1,113.4341316,74.68746013,4509.994004,210,134,PortScan
0,6.465801755,303.7076389,454.6044025,17,4,Normal
0,6.512922895,165.586248,394.2902099,8,2,Normal
1,7.55815951,501.688403,946.5703645,20,2,Normal
0,8.095037582,388.5352319,612.6908755,14,2,Normal
0,123.3150598,0.412570782,4399.536556,198,141,PortScan
1,2.389733376,796.5749789,593.2106196,18,5,Normal
0,4.006817114,664.1501628,1275.073769,12,5,Normal
1,59.91364744,251.4968655,3538.352847,105,18,Phishing
1,93.13027108,343.6874958,3215.763438,92,10,Phishing
0,8.512352596,284.1649315,853.2277588,16,4,Normal
0,137.2528723,174.508109,7588.26585,187,151,PortScan
1,139.2114286,4990.82525,4.122761901,490,280,DDoS
0,8.78293982,373.4679421,624.451159,20,0,Normal
0,6.328859983,493.480034,669.6004019,16,3,Normal
2,8.340460061,208.4391453,984.9411661,13,2,Normal
0,8.399540384,109.5341853,490.1418418,9,2,Normal
0,1.169249966,711.4484742,703.1673067,16,0,Normal
0,3.096213825,199.0204721,668.4868747,16,6,Normal
1,9.449378188,495.6792581,614.3718692,12,4,Normal
0,591.5291541,5060.171887,151.6637865,490,300,DDoS
1,2.590206665,632.2788383,700.636702,12,2,Normal
0,,,,11,2,Normal
2,47.93430032,1724.636621,86.59439359,39,17,Botnet
1,76.93006566,30.83230107,5115.380598,176,152,PortScan
0,160.5661184,19.51760268,5931.210094,183,174,PortScan
0,529.3239945,6993.286917,25.53812223,524,273,DDoS
2,,,,59,26,Botnet
0,147.4262084,14.16230563,5768.154365,210,169,PortScan
0,137.0120728,101.3296979,5973.485782,218,157,PortScan
0,2.577531362,487.6491385,657.5890961,13,2,Normal
0,8.296252485,712.5269045,58.054638,13,3,Normal
0,5.623902579,320.431326,283.4673876,12,3,Normal
0,6.52532119,506.2278163,1104.628327,13,1,Normal
1,4.720507337,486.1167897,280.7572489,18,4,Normal
1,8.269495354,703.5767914,618.3403979,21,3,Normal
1,8.972915191,2105.712007,193.3480522,35,16,Botnet
2,29.15381126,2748.692371,141.4857249,48,20,Botnet
2,3.074451996,515.2148965,320.5078874,14,3,Normal
0,90.83606567,41.18008657,4142.904806,194,149,PortScan
2,21.01222306,997.487196,141.9305262,56,21,Botnet
0,5.509040848,279.6430499,1076.075395,10,6,Normal
2,86.94063565,120.6836361,2612.681978,104,9,Phishing
0,4.78579189,150.0695837,719.5669351,12,0,Normal
0,155.0384344,232.3824256,4841.358903,204,153,PortScan
0,4.110514821,9.644090609,244.2473589,16,5,Normal
1,2.677110393,551.2518803,860.7341086,16,2,Normal
0,566.724933,5272.89422,239.1973144,546,320,DDoS
1,96.08902694,283.9544167,3109.023474,103,13,Phishing
0,5.197905665,353.0792317,64.59864738,18,2,Normal
1,4.835610871,478.322378,353.5314143,22,1,Normal
0,8.983686471,411.7696065,990.8642078,14,2,Normal
0,139.9337972,23.6311176,6319.163785,208,145,PortScan
1,5.372508799,464.3321518,845.3652585,15,3,Normal
0,19.45786267,539.0638217,67.1718857,49,27,Botnet
2,47.49813905,230.6916464,2583.769005,95,9,Phishing
0,837.7425278,5716.743094,30.05186161,515,323,DDoS
0,138.3542353,72.27748072,3068.77259,197,149,PortScan
0,3.494447481,475.6102927,594.5191184,12,5,Normal
0,22.10781243,195.8115023,2790.901322,106,5,Phishing
1,35.15677638,1695.823321,288.0775422,41,13,Botnet
1,5.319085853,755.3898645,737.0484479,12,1,Normal
0,5.871074916,519.6618131,922.3910418,13,1,Normal
0,679.6889077,6042.371449,112.221783,485,332,DDoS
0,119.7605217,75.12610984,5854.148695,203,152,PortScan
0,5.438885276,696.9924684,927.2340212,17,2,Normal
0,916.4857882,4537.129046,223.6007538,445,275,DDoS
0,,,,14,2,Normal
0,584.4542793,5099.156411,68.17772927,471,322,DDoS
1,640.6026289,4479.669804,29.85626088,502,312,DDoS
2,2.677748912,518.1187748,665.148658,11,3,Normal
1,12.62155277,1702.896541,126.3737953,43,17,Botnet
0,502.9489341,5051.551677,179.3216392,505,305,DDoS
1,66.34841662,349.3085233,3075.225524,107,14,Phishing
0,144.8892461,47.31327382,5481.270848,230,157,PortScan
1,13.64424966,1561.323381,92.70830174,53,22,Botnet
0,6.494594624,677.4563319,452.178912,18,3,Normal
2,3.559481948,338.0391904,531.1030864,13,0,Normal
0,71.10833536,141.5320137,3540.985605,96,8,Phishing
0,8.022009797,199.8913961,658.8171957,13,6,Normal
0,906.971576,5676.301518,53.11038034,468,274,DDoS
0,1.067811645,513.4630624,569.6337098,10,2,Normal
1,3.123722361,320.7166303,782.0898253,14,6,Normal
0,6.221160001,503.3885741,815.2528985,23,1,Normal
0,68.38695009,249.3135933,2758.323566,101,7,Phishing
1,602.6991238,4904.713307,139.0656599,500,291,DDoS
1,7.346042346,401.5411482,461.8267815,19,4,Normal
2,,,,93,13,Phishing
0,5.257043461,499.8533523,497.8279117,12,2,Normal
0,,,,15,2,Normal
0,5.572906431,344.5410614,415.3003963,16,4,Normal
0,2.204084978,647.4328023,848.1082282,13,4,Normal
2,3.634535647,717.5285935,199.8305515,8,4,Normal
1,91.09276747,41.70033211,4975.705984,178,145,PortScan
1,8.045188781,170.3887927,453.5843514,6,2,Normal
0,8.658226988,743.6713457,15.1612233,13,3,Normal
0,1.032133993,494.9072014,586.1898341,18,4,Normal
1,5.436271984,716.5985787,1034.357697,8,5,Normal
0,6.999305142,475.5884606,851.0321625,13,4,Normal
1,8.400367341,350.1688456,487.5493191,12,1,Normal
0,6.923920706,436.7142883,179.2151955,12,2,Normal
1,8.522724038,622.7422487,773.730226,23,4,Normal
1,5.843964343,537.3445663,467.3408526,13,5,Normal
1,102.9388925,125.5323524,5577.244659,194,164,PortScan
1,52.33478143,67.81926055,2782.703848,105,9,Phishing
2,4.424812175,502.7764193,517.3318878,15,3,Normal
2,7.32328915,506.4379577,154.8247975,4,3,Normal
1,31.29555002,24.33374312,2073.639912,99,5,Phishing
0,9.88690469,396.1334521,676.0321588,12,3,Normal
0,31.34271425,246.4699248,112.4568928,47,17,Botnet
2,3.79749954,753.5201103,324.1127209,10,3,Normal
0,39.67254225,563.0356188,164.5162142,56,11,Botnet
0,1.573664984,187.8340587,636.9901757,8,1,Normal
0,179.6699912,210.9277581,5439.310016,184,144,PortScan
1,4.314635571,837.9226292,653.6654412,14,2,Normal
1,3.070839716,640.3737216,357.2886839,14,4,Normal
1,5.084327458,443.8039067,1079.824064,7,3,Normal
1,38.07255113,1898.91016,195.9484842,46,20,Botnet
0,,,,16,5,Normal
0,,,,222,154,PortScan
1,6.18882134,320.4326216,836.4226938,11,2,Normal
1,540.3685871,4651.056474,5.672174008,468,331,DDoS
0,5.052373477,499.8805744,317.5408032,15,2,Normal
0,9.764284489,773.7619095,747.1732954,17,4,Normal
2,106.5139407,146.1947772,2930.527296,102,11,Phishing
1,3.593056357,540.3679309,355.571583,16,6,Normal
1,115.2537589,138.3675086,4164.597139,167,137,PortScan
1,2.365753842,319.5212429,802.9465014,18,4,Normal
0,7.588434756,154.3338988,398.9197212,12,4,Normal
2,38.48954371,1402.594928,239.8569664,35,15,Botnet
0,2.903474324,478.4427049,895.7692908,20,5,Normal
1,4.673573674,773.4720239,248.7295216,12,0,Normal
0,102.4726124,16.97424249,5150.427481,216,136,PortScan
1,429.8549398,4424.09599,78.71917294,505,304,DDoS
1,1.786909603,405.1167285,698.7013624,17,2,Normal
0,584.1398057,5679.835113,13.31080976,504,298,DDoS
1,65.29379614,117.742964,3725.615698,92,9,Phishing
0,7.626730671,398.0085425,682.6427466,12,5,Normal
0,35.08534756,70.1044353,2932.426165,123,12,Phishing
0,2.271558878,526.6048782,528.9505182,17,2,Normal
0,126.6109285,196.0369736,3806.062369,194,149,PortScan
2,25.49952703,2287.087186,390.0048799,55,19,Botnet
1,0.417584841,598.2111729,195.8986353,9,3,Normal
0,1.997216246,585.4665429,1372.816919,11,6,Normal
0,464.921588,3752.304168,76.83787795,518,319,DDoS
2,22.08145587,354.8694189,3424.460048,102,13,Phishing
1,113.0504673,242.816109,4575.97591,178,162,PortScan
0,8.401553317,514.0359117,375.0153635,17,3,Normal
0,,,,14,1,Normal
0,,,,10,2,Normal
0,187.7618368,4757.838523,211.5610317,466,286,DDoS
0,84.61377863,19.16199715,5619.890445,209,137,PortScan
0,10.13123878,302.7301473,736.1075964,13,1,Normal
0,,,,10,4,Normal
0,22.04017422,877.0133327,367.1841871,46,16,Botnet
1,143.2361039,123.0231466,6120.970192,189,148,PortScan
1,422.0882224,6517.279113,129.7525839,522,305,DDoS
0,4.520444944,371.4948246,557.164591,11,2,Normal
0,4.923809098,434.5035226,782.1305863,11,3,Normal
1,8.702904738,479.913319,643.4516273,19,3,Normal
0,6.279946538,411.2537565,265.3025161,18,2,Normal
0,749.0403269,5374.097657,85.47852984,507,284,DDoS
0,6.888881789,740.7420413,1013.373099,18,1,Normal
0,5.187652516,568.9297218,264.4492634,14,4,Normal
0,4.017558118,914.5978058,257.7295114,13,1,Normal
0,2.029106813,477.0819058,1024.848585,17,3,Normal
0,7.152402474,830.0194257,320.7941806,16,4,Normal
0,60.09761429,323.5552122,3576.779519,96,11,Phishing
1,78.28047133,139.8285681,3058.620638,100,7,Phishing
1,1.572980354,404.029155,486.812813,18,3,Normal
0,4.874216233,351.3542807,648.4732637,11,4,Normal
0,6.230929263,719.458631,315.6267396,20,4,Normal
1,48.95982461,70.80787922,2763.723593,107,17,Phishing
0,8.516897724,336.774031,575.8060015,17,1,Normal
2,3.17611548,95.6182424,823.4531017,16,4,Normal
0,4.009590149,514.1691039,873.8835657,20,3,Normal
0,132.3111603,191.3170178,5497.114348,185,159,PortScan
0,0.775073543,583.5090266,188.7341583,12,3,Normal
1,2.921970974,417.5402406,327.9743037,16,3,Normal
2,40.20127265,305.7983162,2746.141095,100,9,Phishing
1,10.08973287,336.9179677,648.9684791,9,3,Normal
0,32.28560461,1418.178992,164.6466308,53,16,Botnet
2,6.944017443,432.3738425,367.2487783,13,2,Normal
2,86.4551208,172.8526586,3322.663191,112,9,Phishing
0,726.5872542,4154.178484,61.52039051,518,328,DDoS
2,4.606711053,584.4376616,859.4169564,9,2,Normal
1,31.62598198,1653.283948,250.754633,57,16,Botnet
0,4.150611428,777.1848593,430.5833579,9,1,Normal
0,0.713425597,780.4470319,312.8504033,20,4,Normal
1,5.238536286,625.3399109,521.2154019,16,3,Normal
0,3.948175062,612.9619792,461.0626059,10,3,Normal
0,5.718391246,703.8290447,943.4247645,11,3,Normal
1,109.1617424,105.1247747,3781.846169,203,120,PortScan
1,5.004463637,803.0800404,696.6859597,13,4,Normal
0,158.3308341,202.6071509,4594.330992,199,158,PortScan
0,327.6000978,5701.620155,215.8305154,512,299,DDoS
2,3.681803696,841.9486048,816.8986164,8,0,Normal
2,8.111821953,486.2604565,515.0910305,14,3,Normal
0,110.7365689,217.8149168,4744.836074,203,148,PortScan
0,106.4629768,114.6067271,5562.110549,201,136,PortScan
0,7.026123691,635.6205215,807.1289197,13,6,Normal
2,28.76029215,49.26741108,3674.804404,96,6,Phishing
0,155.2769698,122.5763864,4861.65158,213,157,PortScan
1,22.29675048,1040.905999,351.8016559,54,20,Botnet
2,3.051492317,328.1876019,648.0424324,21,3,Normal
0,688.2660168,4827.019835,155.1747951,543,280,DDoS
1,7.663738265,762.2167286,752.0855546,17,4,Normal
0,3.361445698,639.9935586,1020.959126,18,5,Normal
1,36.25328505,1595.274735,181.3553809,48,20,Botnet
0,4.92483599,503.1303609,189.6035564,23,1,Normal
2,,,,12,0,Normal
1,48.75359406,2375.924814,68.50440222,41,17,Botnet
0,6.824117228,412.3676086,847.2688372,12,1,Normal
0,37.55047431,1116.897183,166.6630681,45,30,Botnet
0,51.78550763,137.8397062,2719.125019,102,3,Phishing
0,0.910998214,460.011005,90.03471318,13,6,Normal
0,119.7725929,149.7076771,4549.96003,206,162,PortScan
0,2.242228482,657.9535719,878.8408706,16,7,Normal
1,6.711319463,515.3908859,1118.043331,12,1,Normal
0,5.574203409,369.0065934,622.7607954,16,4,Normal
0,113.7457556,162.6400049,5813.792267,212,153,PortScan
0,7.445932513,360.2645137,436.2293772,10,2,Normal
1,5.277462501,697.6109942,358.477091,17,3,Normal
1,4.373378127,457.3080662,670.4545706,19,1,Normal
1,62.12096104,47.44009479,5560.927887,205,145,PortScan
0,5.071537904,265.3658546,687.4977353,11,3,Normal
0,2.066578317,447.1518039,597.2081097,18,2,Normal
1,37.42280131,1615.990566,102.756903,45,14,Botnet
0,103.9963209,32.27236415,4717.247344,202,155,PortScan
0,482.8787615,5812.123341,208.0604733,524,308,DDoS
1,2.829861987,738.3450393,623.9406068,17,2,Normal
0,304.1773212,4419.872721,183.0439396,480,334,DDoS
0,126.9760921,229.401842,5104.038239,220,156,PortScan
0,3.938199916,559.7719459,677.5664983,16,6,Normal
0,2.70729834,483.7237063,255.3108966,25,4,Normal
1,23.04768205,968.1597975,77.31191428,54,19,Botnet
0,4.83029135,362.6388912,792.9515228,15,8,Normal
0,2.373492513,674.5259714,803.5699904,17,2,Normal
0,3.005884199,777.8676643,661.0612984,15,4,Normal
0,479.9209147,5055.83182,92.61904801,470,308,DDoS
0,34.14364978,2127.959718,241.3626815,40,27,Botnet
0,1.561662892,374.5295482,577.8402129,16,2,Normal
1,4.119445747,469.2192398,625.6142575,15,5,Normal
1,1.443384476,154.7034115,1326.790348,15,3,Normal
0,839.1986283,5816.427244,129.4607028,556,277,DDoS
0,3.726142916,336.4849947,559.0761039,11,1,Normal
0,58.04396273,64.65050657,5692.083867,181,154,PortScan
1,4.822584616,429.0426798,423.842622,16,3,Normal
2,33.64626236,1669.259008,184.1861533,41,16,Botnet
0,64.96957562,273.6098251,3090.31622,81,12,Phishing
2,6.653044215,402.6602327,357.0843702,12,1,Normal
2,4.769012745,441.7892192,541.3530382,14,6,Normal
1,7.891104089,801.4346182,266.8237848,17,3,Normal
0,1.331308547,446.6010733,963.6354857,18,3,Normal
0,3.3918906,181.8969563,32.79607666,15,2,Normal
0,3.581492627,890.3175353,940.6849469,13,5,Normal
2,3.276079826,373.520938,1073.78578,9,6,Normal
